No.,Insurance undertaking,category,value,Tabelle,year
169,OBERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
113,SK Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
173,WIENER STÄDTISCHE Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
174,VIG VIENNA INSURANCE GROUP AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
176,WÜSTENROT Vers. AG,Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
138,"HELVETIA, ZNL AT",Andere Transportmittel-Haftpflicht-inwards reinsurance!Net of reinsurance!Claims ratio in %,0,"Table 29:  Claims ratios ""Other means of transportation liability"" (Non-life insurance other than health)",2018
101,MUKI V.a.G.,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
113,SK Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
116,UNIQA Österreich Vers. AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
123,Helvetia Versicherungen AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
124,D.A.S. Rechtsschutz AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
126,DONAU Versicherung AG VIG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,190000,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
128,GENERALI Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,349000,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,5000,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
131,EUROPÄISCHE Vers. AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
132,Credendo - Single Risk Ins. AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
135,GRAWE Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
141,Kärntner Landes V.a.G.,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
142,ZÜRICH Versicherungs-AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
144,UNIQA Insurance Group AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
145,MERKUR Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
148,Acredia Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
150,ÖBV V.a.G.,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
151,HAGEL V.a.G.,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
154,PORSCHE Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
161,VAV Versicherungs-AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
164,HDI Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
165,ERGO Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
167,VORARLBERGER V.a.G.,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
171,Allianz Versicherung AG,Andere Transportmittel-Kasko-direct!Gross amount!Earned premiums,0,"Table 30:  Claims ratios ""Other means of transportation"" (Non-life insurance other than health)",2018
