No.,Insurance undertaking,category,value,Tabelle,year
174,VIG VIENNA INSURANCE GROUP AG,Unfall mit Prämienrückgewähr-direct!Gross amount!Claims ratio in %,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
176,WÜSTENROT Vers. AG,Unfall mit Prämienrückgewähr-direct!Gross amount!Claims ratio in %,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
138,"HELVETIA, ZNL AT",Unfall mit Prämienrückgewähr-direct!Gross amount!Claims ratio in %,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
101,MUKI V.a.G.,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
104,RVV Rückversicherungsverein ,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
113,SK Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
116,UNIQA Österreich Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,9000,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
123,Helvetia Versicherungen AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
124,D.A.S. Rechtsschutz AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
126,DONAU Versicherung AG VIG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
127,SPARKASSEN Vers. AG VIG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
128,GENERALI Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,6000,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
131,EUROPÄISCHE Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
132,Credendo - Single Risk Ins. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
135,GRAWE Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
141,Kärntner Landes V.a.G.,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
142,ZÜRICH Versicherungs-AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
144,UNIQA Insurance Group AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
145,MERKUR Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
148,Acredia Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
150,ÖBV V.a.G.,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
151,HAGEL V.a.G.,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
154,PORSCHE Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
161,VAV Versicherungs-AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
164,HDI Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
165,ERGO Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
167,VORARLBERGER V.a.G.,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
171,Allianz Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
173,WIENER STÄDTISCHE Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
174,VIG VIENNA INSURANCE GROUP AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
176,WÜSTENROT Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
138,"HELVETIA, ZNL AT",Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Earned premiums,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
101,MUKI V.a.G.,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
104,RVV Rückversicherungsverein ,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
113,SK Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
116,UNIQA Österreich Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,45000,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
123,Helvetia Versicherungen AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
124,D.A.S. Rechtsschutz AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
126,DONAU Versicherung AG VIG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
127,SPARKASSEN Vers. AG VIG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
128,GENERALI Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,58000,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
131,EUROPÄISCHE Vers. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
132,Credendo - Single Risk Ins. AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
135,GRAWE Versicherung AG,Unfall mit Prämienrückgewähr-direct!Net of reinsurance!Claims,0,"Table 18:  Claims ratios ""Accident according to the technical principles of life assurance"" (Non-life insurance other than health)",2017
