No.,Insurance undertaking,category,value,Tabelle,year
145,MERKUR Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims,12371000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sonstige Unfall-direct!Net of reinsurance!Claims,6757000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sonstige Unfall-direct!Net of reinsurance!Claims,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Unfall-direct!Net of reinsurance!Claims,-358000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sonstige Unfall-direct!Net of reinsurance!Claims,471000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims,-12000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims,7668000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sonstige Unfall-direct!Net of reinsurance!Claims,2721000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims,13387000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims,45799000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims,31775000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Unfall-direct!Net of reinsurance!Claims,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims,20551000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sonstige Unfall-direct!Net of reinsurance!Claims,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sonstige Unfall-direct!Net of reinsurance!Claims,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,62,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,59,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,44,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,76,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,51,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,50,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,49,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,48,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,67,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,53,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,56,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,54,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,38,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,-10,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,43,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,-3,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,43,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,94,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,56,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,65,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,57,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,68,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sonstige Unfall-direct!Net of reinsurance!Claims ratio in %,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,124000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,63000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,659000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,2293000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,63000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,280000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,165000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,617000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,6000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,56000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,377000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,5000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,268336000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,45402000,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sonstige Unfall-inwards reinsurance!Gross amount!Earned premiums,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sonstige Unfall-inwards reinsurance!Gross amount!Claims,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sonstige Unfall-inwards reinsurance!Gross amount!Claims,0,"Table 19:  Claims ratios ""Accident other"" (Non-life insurance other than health)",2016
