VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
123,Helvetia Versicherungen AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
141,Kärntner Landes V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
142,ZÜRICH Versicherungs-AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
144,UNIQA Insurance Group AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
145,MERKUR Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
148,Acredia Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
150,ÖBV V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
151,HAGEL V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
154,PORSCHE Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
161,VAV Versicherungs-AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
164,HDI Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
165,ERGO Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
167,VORARLBERGER V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
171,Allianz Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
174,VIG VIENNA INSURANCE GROUP AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
176,WÜSTENROT Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
138,"HELVETIA, ZNL AT",Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
101,MUKI V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
113,SK Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
116,UNIQA Österreich Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
123,Helvetia Versicherungen AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,-159000,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
141,Kärntner Landes V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
142,ZÜRICH Versicherungs-AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
144,UNIQA Insurance Group AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
145,MERKUR Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
148,Acredia Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
150,ÖBV V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
151,HAGEL V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
154,PORSCHE Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
161,VAV Versicherungs-AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
164,HDI Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
165,ERGO Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
167,VORARLBERGER V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
171,Allianz Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
174,VIG VIENNA INSURANCE GROUP AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
176,WÜSTENROT Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
138,"HELVETIA, ZNL AT",Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Abgegrenzte Versicherungsleistungen,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
101,MUKI V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
113,SK Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
116,UNIQA Österreich Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
123,Helvetia Versicherungen AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
141,Kärntner Landes V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
142,ZÜRICH Versicherungs-AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
144,UNIQA Insurance Group AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
145,MERKUR Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
148,Acredia Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
150,ÖBV V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
151,HAGEL V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
154,PORSCHE Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
161,VAV Versicherungs-AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
164,HDI Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
165,ERGO Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
167,VORARLBERGER V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
171,Allianz Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
174,VIG VIENNA INSURANCE GROUP AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
176,WÜSTENROT Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
138,"HELVETIA, ZNL AT",Unfall mit Prämienrückgewähr-indirekt!Gesamtrechnung!Schadensatz in %,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
101,MUKI V.a.G.,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
113,SK Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
116,UNIQA Österreich Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
123,Helvetia Versicherungen AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
124,D.A.S. Rechtsschutz AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
126,DONAU Versicherung AG VIG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
128,GENERALI Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
131,EUROPÄISCHE Vers. AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
132,Credendo - Single Risk Ins. AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
135,GRAWE Versicherung AG,Unfall mit Prämienrückgewähr-indirekt!Eigenbehalt!Abgegrenzte Prämien,0,"Tabelle 18:  Betriebsergebnisse ""Unfall mit Prämienrückgewähr"" (Schaden-Unfallversicherung)",2018
